"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CHN","CPI","TOT","AGRWTH","M","2009-03",-1.2,
"CHN","CPI","TOT","AGRWTH","M","2009-04",-1.5,
"CHN","CPI","TOT","AGRWTH","M","2009-05",-1.4,
"CHN","CPI","TOT","AGRWTH","M","2009-06",-1.7,
"CHN","CPI","TOT","AGRWTH","M","2009-07",-1.8,
"CHN","CPI","TOT","AGRWTH","M","2009-08",-1.2,
"CHN","CPI","TOT","AGRWTH","M","2009-09",-0.8,
"CHN","CPI","TOT","AGRWTH","M","2009-10",-0.5,
"CHN","CPI","TOT","AGRWTH","M","2009-11",0.6,
"CHN","CPI","TOT","AGRWTH","M","2009-12",1.9,
"CHN","CPI","TOT","AGRWTH","M","2010-01",1.5,
"CHN","CPI","TOT","AGRWTH","M","2010-02",2.7,
"CHN","CPI","TOT","AGRWTH","M","2010-03",2.4,
"CHN","CPI","TOT","AGRWTH","M","2010-04",2.8,
"CHN","CPI","TOT","AGRWTH","M","2010-05",3.1,
"CHN","CPI","TOT","AGRWTH","M","2010-06",2.9,
"CHN","CPI","TOT","AGRWTH","M","2010-07",3.3,
"CHN","CPI","TOT","AGRWTH","M","2010-08",3.5,
"CHN","CPI","TOT","AGRWTH","M","2010-09",3.6,
"CHN","CPI","TOT","AGRWTH","M","2010-10",4.4,
"CHN","CPI","TOT","AGRWTH","M","2010-11",5.1,
"CHN","CPI","TOT","AGRWTH","M","2010-12",4.6,
"CHN","CPI","TOT","AGRWTH","M","2011-01",4.9,
"CHN","CPI","TOT","AGRWTH","M","2011-02",4.9,
"CHN","CPI","TOT","AGRWTH","M","2011-03",5.4,
"CHN","CPI","TOT","AGRWTH","M","2011-04",5.3,
"CHN","CPI","TOT","AGRWTH","M","2011-05",5.5,
"CHN","CPI","TOT","AGRWTH","M","2011-06",6.4,
"CHN","CPI","TOT","AGRWTH","M","2011-07",6.5,
"CHN","CPI","TOT","AGRWTH","M","2011-08",6.2,
"CHN","CPI","TOT","AGRWTH","M","2011-09",6.1,
"CHN","CPI","TOT","AGRWTH","M","2011-10",5.5,
"CHN","CPI","TOT","AGRWTH","M","2011-11",4.2,
"CHN","CPI","TOT","AGRWTH","M","2011-12",4.1,
"CHN","CPI","TOT","AGRWTH","M","2012-01",4.5,
"CHN","CPI","TOT","AGRWTH","M","2012-02",3.2,
"CHN","CPI","TOT","AGRWTH","M","2012-03",3.6,
"CHN","CPI","TOT","AGRWTH","M","2012-04",3.4,
"CHN","CPI","TOT","AGRWTH","M","2012-05",3,
"CHN","CPI","TOT","AGRWTH","M","2012-06",2.2,
"CHN","CPI","TOT","AGRWTH","M","2012-07",1.8,
"CHN","CPI","TOT","AGRWTH","M","2012-08",2,
"CHN","CPI","TOT","AGRWTH","M","2012-09",1.9,
"CHN","CPI","TOT","AGRWTH","M","2012-10",1.7,
"CHN","CPI","TOT","AGRWTH","M","2012-11",2,
"CHN","CPI","TOT","AGRWTH","M","2012-12",2.5,
"CHN","CPI","TOT","AGRWTH","M","2013-01",2,
"CHN","CPI","TOT","AGRWTH","M","2013-02",3.2,
"CHN","CPI","TOT","AGRWTH","M","2013-03",2.1,
"CHN","CPI","TOT","AGRWTH","M","2013-04",2.4,
"CHN","CPI","TOT","AGRWTH","M","2013-05",2.1,
"CHN","CPI","TOT","AGRWTH","M","2013-06",2.7,
"CHN","CPI","TOT","AGRWTH","M","2013-07",2.7,
"CHN","CPI","TOT","AGRWTH","M","2013-08",2.6,
"CHN","CPI","TOT","AGRWTH","M","2013-09",3.1,
"CHN","CPI","TOT","AGRWTH","M","2013-10",3.2,
"CHN","CPI","TOT","AGRWTH","M","2013-11",3,
"CHN","CPI","TOT","AGRWTH","M","2013-12",2.5,
"CHN","CPI","TOT","AGRWTH","M","2014-01",2.5,
"CHN","CPI","TOT","AGRWTH","M","2014-02",2,
"CHN","CPI","TOT","AGRWTH","M","2014-03",2.4,
"EST","CPI","TOT","AGRWTH","M","2007-12",9.572302,
"EST","CPI","TOT","AGRWTH","M","2008-01",11.04377,
"EST","CPI","TOT","AGRWTH","M","2008-02",11.29792,
"EST","CPI","TOT","AGRWTH","M","2008-03",10.91151,
"EST","CPI","TOT","AGRWTH","M","2008-04",11.44937,
"EST","CPI","TOT","AGRWTH","M","2008-05",11.30092,
"EST","CPI","TOT","AGRWTH","M","2008-06",11.44539,
"EST","CPI","TOT","AGRWTH","M","2008-07",10.99612,
"EST","CPI","TOT","AGRWTH","M","2008-08",11.05365,
"EST","CPI","TOT","AGRWTH","M","2008-09",10.48593,
"EST","CPI","TOT","AGRWTH","M","2008-10",9.810126,
"EST","CPI","TOT","AGRWTH","M","2008-11",7.990013,
"EST","CPI","TOT","AGRWTH","M","2008-12",6.939281,
"EST","CPI","TOT","AGRWTH","M","2009-01",4.063068,
"EST","CPI","TOT","AGRWTH","M","2009-02",3.323263,
"EST","CPI","TOT","AGRWTH","M","2009-03",2.039592,
"EST","CPI","TOT","AGRWTH","M","2009-04",0.2969121,
"EST","CPI","TOT","AGRWTH","M","2009-05",-0.2951594,
"EST","CPI","TOT","AGRWTH","M","2009-06",-0.9389671,
"EST","CPI","TOT","AGRWTH","M","2009-07",-0.6993007,
"EST","CPI","TOT","AGRWTH","M","2009-08",-0.8149011,
"EST","CPI","TOT","AGRWTH","M","2009-09",-1.62037,
"EST","CPI","TOT","AGRWTH","M","2009-10",-2.132565,
"EST","CPI","TOT","AGRWTH","M","2009-11",-2.080925,
"EST","CPI","TOT","AGRWTH","M","2009-12",-1.680185,
"EST","CPI","TOT","AGRWTH","M","2010-01",-0.6993007,
"EST","CPI","TOT","AGRWTH","M","2010-02",-0.1169591,
"EST","CPI","TOT","AGRWTH","M","2010-03",1.646091,
"EST","CPI","TOT","AGRWTH","M","2010-04",2.841918,
"EST","CPI","TOT","AGRWTH","M","2010-05",3.019538,
"EST","CPI","TOT","AGRWTH","M","2010-06",3.554502,
"EST","CPI","TOT","AGRWTH","M","2010-07",2.875587,
"EST","CPI","TOT","AGRWTH","M","2010-08",2.875587,
"EST","CPI","TOT","AGRWTH","M","2010-09",4,
"EST","CPI","TOT","AGRWTH","M","2010-10",4.711425,
"EST","CPI","TOT","AGRWTH","M","2010-11",5.312869,
"EST","CPI","TOT","AGRWTH","M","2010-12",5.71597,
"EST","CPI","TOT","AGRWTH","M","2011-01",5.223005,
"EST","CPI","TOT","AGRWTH","M","2011-02",5.679157,
"EST","CPI","TOT","AGRWTH","M","2011-03",5.205321,
"EST","CPI","TOT","AGRWTH","M","2011-04",5.411629,
"EST","CPI","TOT","AGRWTH","M","2011-05",5.402299,
"EST","CPI","TOT","AGRWTH","M","2011-06",4.919909,
"EST","CPI","TOT","AGRWTH","M","2011-07",5.134056,
"EST","CPI","TOT","AGRWTH","M","2011-08",5.476326,
"EST","CPI","TOT","AGRWTH","M","2011-09",5.147059,
"EST","CPI","TOT","AGRWTH","M","2011-10",4.386951,
"EST","CPI","TOT","AGRWTH","M","2011-11",4.147982,
"EST","CPI","TOT","AGRWTH","M","2011-12",3.734671,
"EST","CPI","TOT","AGRWTH","M","2012-01",4.517568,
"EST","CPI","TOT","AGRWTH","M","2012-02",4.210526,
"EST","CPI","TOT","AGRWTH","M","2012-03",4.398021,
"EST","CPI","TOT","AGRWTH","M","2012-04",4.041507,
"EST","CPI","TOT","AGRWTH","M","2012-05",3.816794,
"EST","CPI","TOT","AGRWTH","M","2012-06",3.87132,
"EST","CPI","TOT","AGRWTH","M","2012-07",3.635377,
"EST","CPI","TOT","AGRWTH","M","2012-08",3.78583,
"EST","CPI","TOT","AGRWTH","M","2012-09",3.765465,
"EST","CPI","TOT","AGRWTH","M","2012-10",4.094828,
"EST","CPI","TOT","AGRWTH","M","2012-11",3.659849,
"EST","CPI","TOT","AGRWTH","M","2012-12",3.439011,
"EST","CPI","TOT","AGRWTH","M","2013-01",3.415155,
"EST","CPI","TOT","AGRWTH","M","2013-02",3.668262,
"EST","CPI","TOT","AGRWTH","M","2013-03",3.475513,
"EST","CPI","TOT","AGRWTH","M","2013-04",3.044619,
"EST","CPI","TOT","AGRWTH","M","2013-05",3.308824,
"EST","CPI","TOT","AGRWTH","M","2013-06",3.779528,
"EST","CPI","TOT","AGRWTH","M","2013-07",3.403141,
"EST","CPI","TOT","AGRWTH","M","2013-08",2.918187,
"EST","CPI","TOT","AGRWTH","M","2013-09",2.021773,
"EST","CPI","TOT","AGRWTH","M","2013-10",1.552795,
"EST","CPI","TOT","AGRWTH","M","2013-11",1.45379,
"EST","CPI","TOT","AGRWTH","M","2013-12",1.402597,
"EST","CPI","TOT","AGRWTH","M","2014-01",1.083591,
"EST","CPI","TOT","AGRWTH","M","2014-02",0.6153846,
"EST","CPI","TOT","AGRWTH","M","2014-03",0.1526718,
"IND","CPI","TOT","AGRWTH","M","2007-12",5.511811,
"IND","CPI","TOT","AGRWTH","M","2008-01",5.511811,
"IND","CPI","TOT","AGRWTH","M","2008-02",5.46875,
"IND","CPI","TOT","AGRWTH","M","2008-03",7.874016,
"IND","CPI","TOT","AGRWTH","M","2008-04",7.8125,
"IND","CPI","TOT","AGRWTH","M","2008-05",7.751938,
"IND","CPI","TOT","AGRWTH","M","2008-06",7.692307,
"IND","CPI","TOT","AGRWTH","M","2008-07",8.333333,
"IND","CPI","TOT","AGRWTH","M","2008-08",9.022556,
"IND","CPI","TOT","AGRWTH","M","2008-09",9.774436,
"IND","CPI","TOT","AGRWTH","M","2008-10",10.44776,
"IND","CPI","TOT","AGRWTH","M","2008-11",10.44776,
"IND","CPI","TOT","AGRWTH","M","2008-12",9.701492,
"IND","CPI","TOT","AGRWTH","M","2009-01",10.44776,
"IND","CPI","TOT","AGRWTH","M","2009-02",9.62963,
"IND","CPI","TOT","AGRWTH","M","2009-03",8.029197,
"IND","CPI","TOT","AGRWTH","M","2009-04",8.695652,
"IND","CPI","TOT","AGRWTH","M","2009-05",8.633094,
"IND","CPI","TOT","AGRWTH","M","2009-06",9.285714,
"IND","CPI","TOT","AGRWTH","M","2009-07",11.88811,
"IND","CPI","TOT","AGRWTH","M","2009-08",11.72414,
"IND","CPI","TOT","AGRWTH","M","2009-09",11.64384,
"IND","CPI","TOT","AGRWTH","M","2009-10",11.48649,
"IND","CPI","TOT","AGRWTH","M","2009-11",13.51351,
"IND","CPI","TOT","AGRWTH","M","2009-12",14.96599,
"IND","CPI","TOT","AGRWTH","M","2010-01",16.21622,
"IND","CPI","TOT","AGRWTH","M","2010-02",14.86487,
"IND","CPI","TOT","AGRWTH","M","2010-03",14.86487,
"IND","CPI","TOT","AGRWTH","M","2010-04",13.33333,
"IND","CPI","TOT","AGRWTH","M","2010-05",13.90728,
"IND","CPI","TOT","AGRWTH","M","2010-06",13.72549,
"IND","CPI","TOT","AGRWTH","M","2010-07",11.25,
"IND","CPI","TOT","AGRWTH","M","2010-08",9.876543,
"IND","CPI","TOT","AGRWTH","M","2010-09",9.815951,
"IND","CPI","TOT","AGRWTH","M","2010-10",9.69697,
"IND","CPI","TOT","AGRWTH","M","2010-11",8.333333,
"IND","CPI","TOT","AGRWTH","M","2010-12",9.467456,
"IND","CPI","TOT","AGRWTH","M","2011-01",9.302325,
"IND","CPI","TOT","AGRWTH","M","2011-02",8.823529,
"IND","CPI","TOT","AGRWTH","M","2011-03",8.823529,
"IND","CPI","TOT","AGRWTH","M","2011-04",9.411765,
"IND","CPI","TOT","AGRWTH","M","2011-05",8.72093,
"IND","CPI","TOT","AGRWTH","M","2011-06",8.620689,
"IND","CPI","TOT","AGRWTH","M","2011-07",8.426967,
"IND","CPI","TOT","AGRWTH","M","2011-08",8.988764,
"IND","CPI","TOT","AGRWTH","M","2011-09",10.05587,
"IND","CPI","TOT","AGRWTH","M","2011-10",9.392265,
"IND","CPI","TOT","AGRWTH","M","2011-11",9.340659,
"IND","CPI","TOT","AGRWTH","M","2011-12",6.486486,
"IND","CPI","TOT","AGRWTH","M","2012-01",5.319149,
"IND","CPI","TOT","AGRWTH","M","2012-02",7.567567,
"IND","CPI","TOT","AGRWTH","M","2012-03",8.648648,
"IND","CPI","TOT","AGRWTH","M","2012-04",10.21505,
"IND","CPI","TOT","AGRWTH","M","2012-05",10.16043,
"IND","CPI","TOT","AGRWTH","M","2012-06",10.05291,
"IND","CPI","TOT","AGRWTH","M","2012-07",9.84456,
"IND","CPI","TOT","AGRWTH","M","2012-08",10.30928,
"IND","CPI","TOT","AGRWTH","M","2012-09",9.137055,
"IND","CPI","TOT","AGRWTH","M","2012-10",9.59596,
"IND","CPI","TOT","AGRWTH","M","2012-11",9.547739,
"IND","CPI","TOT","AGRWTH","M","2012-12",11.16751,
"IND","CPI","TOT","AGRWTH","M","2013-01",11.61616,
"IND","CPI","TOT","AGRWTH","M","2013-02",12.0603,
"IND","CPI","TOT","AGRWTH","M","2013-03",11.44279,
"IND","CPI","TOT","AGRWTH","M","2013-04",10.2439,
"IND","CPI","TOT","AGRWTH","M","2013-05",10.67961,
"IND","CPI","TOT","AGRWTH","M","2013-06",11.05769,
"IND","CPI","TOT","AGRWTH","M","2013-07",10.84906,
"IND","CPI","TOT","AGRWTH","M","2013-08",10.74766,
"IND","CPI","TOT","AGRWTH","M","2013-09",10.69767,
"IND","CPI","TOT","AGRWTH","M","2013-10",11.05991,
"IND","CPI","TOT","AGRWTH","M","2013-11",11.46789,
"IND","CPI","TOT","AGRWTH","M","2013-12",9.132421,
"IND","CPI","TOT","AGRWTH","M","2014-01",7.239819,
"IND","CPI","TOT","AGRWTH","M","2014-02",6.726458,
"IND","CPI","TOT","AGRWTH","M","2014-03",6.696429,
"IDN","CPI","TOT","AGRWTH","M","2007-12",6.583428,
"IDN","CPI","TOT","AGRWTH","M","2008-01",7.363905,
"IDN","CPI","TOT","AGRWTH","M","2008-02",7.399513,
"IDN","CPI","TOT","AGRWTH","M","2008-03",8.172152,
"IDN","CPI","TOT","AGRWTH","M","2008-04",8.966427,
"IDN","CPI","TOT","AGRWTH","M","2008-05",10.38606,
"IDN","CPI","TOT","AGRWTH","M","2008-06",11.28184,
"IDN","CPI","TOT","AGRWTH","M","2008-07",12.00442,
"IDN","CPI","TOT","AGRWTH","M","2008-08",11.74654,
"IDN","CPI","TOT","AGRWTH","M","2008-09",11.92924,
"IDN","CPI","TOT","AGRWTH","M","2008-10",11.55128,
"IDN","CPI","TOT","AGRWTH","M","2008-11",11.48087,
"IDN","CPI","TOT","AGRWTH","M","2008-12",10.23332,
"IDN","CPI","TOT","AGRWTH","M","2009-01",8.238204,
"IDN","CPI","TOT","AGRWTH","M","2009-02",7.759191,
"IDN","CPI","TOT","AGRWTH","M","2009-03",6.974349,
"IDN","CPI","TOT","AGRWTH","M","2009-04",6.041143,
"IDN","CPI","TOT","AGRWTH","M","2009-05",4.61722,
"IDN","CPI","TOT","AGRWTH","M","2009-06",3.65189,
"IDN","CPI","TOT","AGRWTH","M","2009-07",2.706336,
"IDN","CPI","TOT","AGRWTH","M","2009-08",2.754993,
"IDN","CPI","TOT","AGRWTH","M","2009-09",2.834437,
"IDN","CPI","TOT","AGRWTH","M","2009-10",2.566807,
"IDN","CPI","TOT","AGRWTH","M","2009-11",2.414399,
"IDN","CPI","TOT","AGRWTH","M","2009-12",2.784121,
"IDN","CPI","TOT","AGRWTH","M","2010-01",3.717701,
"IDN","CPI","TOT","AGRWTH","M","2010-02",3.82389,
"IDN","CPI","TOT","AGRWTH","M","2010-03",3.430472,
"IDN","CPI","TOT","AGRWTH","M","2010-04",3.90625,
"IDN","CPI","TOT","AGRWTH","M","2010-05",4.158989,
"IDN","CPI","TOT","AGRWTH","M","2010-06",5.048203,
"IDN","CPI","TOT","AGRWTH","M","2010-07",6.221097,
"IDN","CPI","TOT","AGRWTH","M","2010-08",6.438178,
"IDN","CPI","TOT","AGRWTH","M","2010-09",5.795981,
"IDN","CPI","TOT","AGRWTH","M","2010-10",5.665067,
"IDN","CPI","TOT","AGRWTH","M","2010-11",6.326618,
"IDN","CPI","TOT","AGRWTH","M","2010-12",6.955482,
"IDN","CPI","TOT","AGRWTH","M","2011-01",7.016355,
"IDN","CPI","TOT","AGRWTH","M","2011-02",6.825477,
"IDN","CPI","TOT","AGRWTH","M","2011-03",6.650309,
"IDN","CPI","TOT","AGRWTH","M","2011-04",6.158655,
"IDN","CPI","TOT","AGRWTH","M","2011-05",5.980962,
"IDN","CPI","TOT","AGRWTH","M","2011-06",5.539796,
"IDN","CPI","TOT","AGRWTH","M","2011-07",4.608181,
"IDN","CPI","TOT","AGRWTH","M","2011-08",4.785196,
"IDN","CPI","TOT","AGRWTH","M","2011-09",4.610015,
"IDN","CPI","TOT","AGRWTH","M","2011-10",4.420472,
"IDN","CPI","TOT","AGRWTH","M","2011-11",4.152221,
"IDN","CPI","TOT","AGRWTH","M","2011-12",3.78685,
"IDN","CPI","TOT","AGRWTH","M","2012-01",3.650329,
"IDN","CPI","TOT","AGRWTH","M","2012-02",3.558437,
"IDN","CPI","TOT","AGRWTH","M","2012-03",3.96668,
"IDN","CPI","TOT","AGRWTH","M","2012-04",4.504218,
"IDN","CPI","TOT","AGRWTH","M","2012-05",4.451157,
"IDN","CPI","TOT","AGRWTH","M","2012-06",4.529644,
"IDN","CPI","TOT","AGRWTH","M","2012-07",4.56223,
"IDN","CPI","TOT","AGRWTH","M","2012-08",4.582231,
"IDN","CPI","TOT","AGRWTH","M","2012-09",4.313756,
"IDN","CPI","TOT","AGRWTH","M","2012-10",4.606183,
"IDN","CPI","TOT","AGRWTH","M","2012-11",4.319554,
"IDN","CPI","TOT","AGRWTH","M","2012-12",4.295281,
"IDN","CPI","TOT","AGRWTH","M","2013-01",4.128956,
"IDN","CPI","TOT","AGRWTH","M","2013-02",4.811929,
"IDN","CPI","TOT","AGRWTH","M","2013-03",5.236875,
"IDN","CPI","TOT","AGRWTH","M","2013-04",5.071105,
"IDN","CPI","TOT","AGRWTH","M","2013-05",5.10028,
"IDN","CPI","TOT","AGRWTH","M","2013-06",5.513911,
"IDN","CPI","TOT","AGRWTH","M","2013-07",7.940864,
"IDN","CPI","TOT","AGRWTH","M","2013-08",7.978956,
"IDN","CPI","TOT","AGRWTH","M","2013-09",7.696002,
"IDN","CPI","TOT","AGRWTH","M","2013-10",7.717442,
"IDN","CPI","TOT","AGRWTH","M","2013-11",7.823021,
"IDN","CPI","TOT","AGRWTH","M","2013-12",7.722729,
"IDN","CPI","TOT","AGRWTH","M","2014-01",8.219579,
"IDN","CPI","TOT","AGRWTH","M","2014-02",7.745934,
"IDN","CPI","TOT","AGRWTH","M","2014-03",7.323889,
"ISR","CPI","TOT","AGRWTH","M","2007-12",3.371599,
"ISR","CPI","TOT","AGRWTH","M","2008-01",3.535353,
"ISR","CPI","TOT","AGRWTH","M","2008-02",3.647417,
"ISR","CPI","TOT","AGRWTH","M","2008-03",3.741153,
"ISR","CPI","TOT","AGRWTH","M","2008-04",4.72837,
"ISR","CPI","TOT","AGRWTH","M","2008-05",5.432596,
"ISR","CPI","TOT","AGRWTH","M","2008-06",4.795205,
"ISR","CPI","TOT","AGRWTH","M","2008-07",4.841897,
"ISR","CPI","TOT","AGRWTH","M","2008-08",5.004907,
"ISR","CPI","TOT","AGRWTH","M","2008-09",5.522682,
"ISR","CPI","TOT","AGRWTH","M","2008-10",5.517241,
"ISR","CPI","TOT","AGRWTH","M","2008-11",4.51423,
"ISR","CPI","TOT","AGRWTH","M","2008-12",3.804878,
"ISR","CPI","TOT","AGRWTH","M","2009-01",3.262528,
"ISR","CPI","TOT","AGRWTH","M","2009-02",3.361665,
"ISR","CPI","TOT","AGRWTH","M","2009-03",3.571662,
"ISR","CPI","TOT","AGRWTH","M","2009-04",3.088961,
"ISR","CPI","TOT","AGRWTH","M","2009-05",2.801567,
"ISR","CPI","TOT","AGRWTH","M","2009-06",3.605354,
"ISR","CPI","TOT","AGRWTH","M","2009-07",3.523288,
"ISR","CPI","TOT","AGRWTH","M","2009-08",3.143692,
"ISR","CPI","TOT","AGRWTH","M","2009-09",2.848995,
"ISR","CPI","TOT","AGRWTH","M","2009-10",2.949245,
"ISR","CPI","TOT","AGRWTH","M","2009-11",3.825321,
"ISR","CPI","TOT","AGRWTH","M","2009-12",3.922901,
"ISR","CPI","TOT","AGRWTH","M","2010-01",3.773585,
"ISR","CPI","TOT","AGRWTH","M","2010-02",3.578529,
"ISR","CPI","TOT","AGRWTH","M","2010-03",3.165183,
"ISR","CPI","TOT","AGRWTH","M","2010-04",3.036239,
"ISR","CPI","TOT","AGRWTH","M","2010-05",3.02439,
"ISR","CPI","TOT","AGRWTH","M","2010-06",2.417795,
"ISR","CPI","TOT","AGRWTH","M","2010-07",1.818182,
"ISR","CPI","TOT","AGRWTH","M","2010-08",1.809524,
"ISR","CPI","TOT","AGRWTH","M","2010-09",2.387775,
"ISR","CPI","TOT","AGRWTH","M","2010-10",2.478551,
"ISR","CPI","TOT","AGRWTH","M","2010-11",2.281369,
"ISR","CPI","TOT","AGRWTH","M","2010-12",2.661597,
"ISR","CPI","TOT","AGRWTH","M","2011-01",3.569856,
"ISR","CPI","TOT","AGRWTH","M","2011-02",4.173536,
"ISR","CPI","TOT","AGRWTH","M","2011-03",4.277125,
"ISR","CPI","TOT","AGRWTH","M","2011-04",3.990201,
"ISR","CPI","TOT","AGRWTH","M","2011-05",4.098706,
"ISR","CPI","TOT","AGRWTH","M","2011-06",4.204596,
"ISR","CPI","TOT","AGRWTH","M","2011-07",3.415735,
"ISR","CPI","TOT","AGRWTH","M","2011-08",3.428329,
"ISR","CPI","TOT","AGRWTH","M","2011-09",2.94092,
"ISR","CPI","TOT","AGRWTH","M","2011-10",2.752349,
"ISR","CPI","TOT","AGRWTH","M","2011-11",2.55824,
"ISR","CPI","TOT","AGRWTH","M","2011-12",2.178395,
"ISR","CPI","TOT","AGRWTH","M","2012-01",1.960784,
"ISR","CPI","TOT","AGRWTH","M","2012-02",1.661779,
"ISR","CPI","TOT","AGRWTH","M","2012-03",1.853659,
"ISR","CPI","TOT","AGRWTH","M","2012-04",2.133851,
"ISR","CPI","TOT","AGRWTH","M","2012-05",1.640927,
"ISR","CPI","TOT","AGRWTH","M","2012-06",0.9615384,
"ISR","CPI","TOT","AGRWTH","M","2012-07",1.350048,
"ISR","CPI","TOT","AGRWTH","M","2012-08",1.919386,
"ISR","CPI","TOT","AGRWTH","M","2012-09",2.115384,
"ISR","CPI","TOT","AGRWTH","M","2012-10",1.825168,
"ISR","CPI","TOT","AGRWTH","M","2012-11",1.442308,
"ISR","CPI","TOT","AGRWTH","M","2012-12",1.634615,
"ISR","CPI","TOT","AGRWTH","M","2013-01",1.481418,
"ISR","CPI","TOT","AGRWTH","M","2013-02",1.481418,
"ISR","CPI","TOT","AGRWTH","M","2013-03",1.294181,
"ISR","CPI","TOT","AGRWTH","M","2013-04",0.8281339,
"ISR","CPI","TOT","AGRWTH","M","2013-05",0.9280631,
"ISR","CPI","TOT","AGRWTH","M","2013-06",2.018143,
"ISR","CPI","TOT","AGRWTH","M","2013-07",2.221431,
"ISR","CPI","TOT","AGRWTH","M","2013-08",1.360805,
"ISR","CPI","TOT","AGRWTH","M","2013-09",1.360805,
"ISR","CPI","TOT","AGRWTH","M","2013-10",1.849859,
"ISR","CPI","TOT","AGRWTH","M","2013-11",1.933602,
"ISR","CPI","TOT","AGRWTH","M","2013-12",1.840279,
"ISR","CPI","TOT","AGRWTH","M","2014-01",1.395812,
"ISR","CPI","TOT","AGRWTH","M","2014-02",1.196411,
"ISR","CPI","TOT","AGRWTH","M","2014-03",1.293533,
"RUS","CPI","TOT","AGRWTH","M","2007-12",11.86926,
"RUS","CPI","TOT","AGRWTH","M","2008-01",12.56239,
"RUS","CPI","TOT","AGRWTH","M","2008-02",12.66258,
"RUS","CPI","TOT","AGRWTH","M","2008-03",13.34579,
"RUS","CPI","TOT","AGRWTH","M","2008-04",14.30377,
"RUS","CPI","TOT","AGRWTH","M","2008-05",15.12161,
"RUS","CPI","TOT","AGRWTH","M","2008-06",15.14442,
"RUS","CPI","TOT","AGRWTH","M","2008-07",14.73347,
"RUS","CPI","TOT","AGRWTH","M","2008-08",15.04297,
"RUS","CPI","TOT","AGRWTH","M","2008-09",15.05439,
"RUS","CPI","TOT","AGRWTH","M","2008-10",14.22804,
"RUS","CPI","TOT","AGRWTH","M","2008-11",13.77668,
"RUS","CPI","TOT","AGRWTH","M","2008-12",13.28166,
"RUS","CPI","TOT","AGRWTH","M","2009-01",13.34809,
"RUS","CPI","TOT","AGRWTH","M","2009-02",13.85211,
"RUS","CPI","TOT","AGRWTH","M","2009-03",13.97586,
"RUS","CPI","TOT","AGRWTH","M","2009-04",13.15549,
"RUS","CPI","TOT","AGRWTH","M","2009-05",12.28463,
"RUS","CPI","TOT","AGRWTH","M","2009-06",11.87317,
"RUS","CPI","TOT","AGRWTH","M","2009-07",12.00674,
"RUS","CPI","TOT","AGRWTH","M","2009-08",11.60496,
"RUS","CPI","TOT","AGRWTH","M","2009-09",10.68599,
"RUS","CPI","TOT","AGRWTH","M","2009-10",9.68783,
"RUS","CPI","TOT","AGRWTH","M","2009-11",9.100391,
"RUS","CPI","TOT","AGRWTH","M","2009-12",8.797004,
"RUS","CPI","TOT","AGRWTH","M","2010-01",8.021173,
"RUS","CPI","TOT","AGRWTH","M","2010-02",7.181658,
"RUS","CPI","TOT","AGRWTH","M","2010-03",6.462247,
"RUS","CPI","TOT","AGRWTH","M","2010-04",6.039316,
"RUS","CPI","TOT","AGRWTH","M","2010-05",5.965509,
"RUS","CPI","TOT","AGRWTH","M","2010-06",5.744309,
"RUS","CPI","TOT","AGRWTH","M","2010-07",5.460587,
"RUS","CPI","TOT","AGRWTH","M","2010-08",6.04062,
"RUS","CPI","TOT","AGRWTH","M","2010-09",6.96345,
"RUS","CPI","TOT","AGRWTH","M","2010-10",7.498268,
"RUS","CPI","TOT","AGRWTH","M","2010-11",8.055642,
"RUS","CPI","TOT","AGRWTH","M","2010-12",8.776659,
"RUS","CPI","TOT","AGRWTH","M","2011-01",9.557916,
"RUS","CPI","TOT","AGRWTH","M","2011-02",9.471017,
"RUS","CPI","TOT","AGRWTH","M","2011-03",9.460138,
"RUS","CPI","TOT","AGRWTH","M","2011-04",9.612939,
"RUS","CPI","TOT","AGRWTH","M","2011-05",9.591125,
"RUS","CPI","TOT","AGRWTH","M","2011-06",9.416461,
"RUS","CPI","TOT","AGRWTH","M","2011-07",9.013072,
"RUS","CPI","TOT","AGRWTH","M","2011-08",8.15658,
"RUS","CPI","TOT","AGRWTH","M","2011-09",7.21273,
"RUS","CPI","TOT","AGRWTH","M","2011-10",7.191394,
"RUS","CPI","TOT","AGRWTH","M","2011-11",6.776707,
"RUS","CPI","TOT","AGRWTH","M","2011-12",6.100637,
"RUS","CPI","TOT","AGRWTH","M","2012-01",4.16249,
"RUS","CPI","TOT","AGRWTH","M","2012-02",3.738729,
"RUS","CPI","TOT","AGRWTH","M","2012-03",3.697489,
"RUS","CPI","TOT","AGRWTH","M","2012-04",3.573585,
"RUS","CPI","TOT","AGRWTH","M","2012-05",3.614816,
"RUS","CPI","TOT","AGRWTH","M","2012-06",4.297105,
"RUS","CPI","TOT","AGRWTH","M","2012-07",5.590518,
"RUS","CPI","TOT","AGRWTH","M","2012-08",5.95039,
"RUS","CPI","TOT","AGRWTH","M","2012-09",6.575747,
"RUS","CPI","TOT","AGRWTH","M","2012-10",6.554534,
"RUS","CPI","TOT","AGRWTH","M","2012-11",6.469647,
"RUS","CPI","TOT","AGRWTH","M","2012-12",6.57565,
"RUS","CPI","TOT","AGRWTH","M","2013-01",7.074063,
"RUS","CPI","TOT","AGRWTH","M","2013-02",7.276754,
